StudentID,Gender,Year_02,Kinder_Age,Disability,NCCD-Funded,01.SES,02.SES,NumSibling,SiblingOrder,NumAbvYear9,NumAbvDiploma,NumProf,Burt-01-SOY,Burt-01-EOY,Clay-01-SOY,Clay-01-EOY,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year3_Writing_At_Risk,Burt-01-ROC,Clay-01-ROC,TextLevel-01-ROC,TextLevel-02-ROC,TextLevel-01-02-ROC,Year3_Writing_At_Risk_N,Counting-02-ROC,Place Value-02-ROC,Addition and Subtraction-02-ROC,Multiplication and Division-02-ROC,Gender_N,Disability_N
SN99925699,Male,2017,4.6,Disability_Non-disable,0,97,97,4,3,0,0,0,18,30,0,13,5,7,18,19,24,24,22,27,2,3,1,1,0,0,0,2,True,66.67,13.0,260.0,26.32,33.33,1,50.0,0.0,0.0,2.0,1,1
SN24572240,Female,2017,4.7,Disability_Cognitive,1,89,89,2,2,1,0,0,21,30,0,0,10,9,18,19,19,27,19,25,2,2,1,1,0,1,0,1,False,42.86,0.0,80.0,42.11,50.0,0,0.0,0.0,1.0,1.0,0,0
SN70326730,Female,2018,5.5,Disability_Non-disable,0,112,112,4,3,2,0,0,25,33,0,2,15,18,25,27,30,29,44,40,1,2,1,1,2,2,0,2,False,32.0,2.0,66.67,7.41,16.0,0,100.0,0.0,0.0,2.0,0,1
SN86193317,Female,2018,5.1,Disability_Non-disable,0,116,116,1,1,0,0,0,25,34,0,0,8,14,19,29,30,32,30,32,2,3,1,2,0,2,2,2,True,36.0,0.0,137.5,10.34,68.42,1,50.0,100.0,2.0,0.0,0,1
SN70450108,Female,2018,5.1,Disability_Non-disable,0,115,115,2,2,0,0,0,8,29,0,11,9,10,17,10,16,27,17,26,1,3,0,1,1,2,0,3,True,262.5,11.0,88.89,170.0,58.82,1,200.0,1.0,100.0,3.0,0,1
SN10713612,Male,2018,4.9,Disability_Non-disable,0,95,95,3,3,2,0,0,30,42,1,0,16,17,25,21,22,23,27,34,2,2,1,2,1,1,1,2,False,40.0,-100.0,56.25,9.52,-8.0,0,0.0,100.0,0.0,100.0,1,1
SN08529957,Male,2021,5.4,Disability_Non-disable,0,104,98,3,2,2,2,0,30,43,0,1,11,13,27,24,27,28,43,42,2,4,2,2,1,2,0,2,True,43.33,1.0,145.45,16.67,3.7,1,100.0,0.0,100.0,2.0,1,1
SN49980583,Male,2018,5.2,Disability_Cognitive,1,95,95,3,1,0,0,0,36,47,0,0,22,13,17,15,20,24,14,35,1,3,1,2,1,5,0,2,False,30.56,0.0,-22.73,60.0,41.18,0,200.0,100.0,400.0,2.0,1,0
SN01522017,Female,2016,5.2,Disability_Physical,0,101,101,2,1,2,2,2,59,70,0,2,27,25,29,33,29,31,28,30,3,4,1,2,1,2,0,2,False,18.64,2.0,7.41,-6.06,6.9,0,33.33,100.0,100.0,2.0,0,2
SN62782053,Female,2020,5.3,Disability_Cognitive,0,108,108,3,3,2,2,2,19,27,10,10,8,10,23,23,19,27,21,22,2,3,1,2,1,2,1,1,True,42.11,0.0,187.5,17.39,17.39,1,50.0,100.0,100.0,0.0,0,0
SN16012519,Male,2020,5.4,Disability_Non-disable,0,104,104,3,2,2,2,2,35,49,0,0,16,14,26,24,24,29,26,45,2,4,2,2,2,5,2,4,False,40.0,0.0,62.5,20.83,11.54,0,100.0,0.0,150.0,100.0,1,1
SN30210901,Female,2017,5.6,Disability_Cognitive,0,113,113,3,2,2,1,1,8,33,1,13,9,12,17,24,28,29,22,28,1,3,1,1,0,2,1,2,True,312.5,1200.0,88.89,20.83,70.59,1,200.0,0.0,2.0,100.0,0,0
SN57366397,Female,2020,4.6,Disability_Non-disable,0,109,109,2,1,2,2,1,36,55,0,0,20,19,28,31,31,29,43,44,3,3,2,2,2,2,2,2,False,52.78,0.0,40.0,-6.45,3.57,0,0.0,0.0,0.0,0.0,0,1
SN19984578,Male,2021,5.5,Disability_Non-disable,0,95,93,3,3,1,0,0,21,40,1,14,5,8,23,21,24,30,17,30,1,2,1,2,1,2,2,1,True,90.48,1300.0,360.0,42.86,30.43,1,100.0,100.0,100.0,-50.0,1,1
SN78022398,Female,2017,4.9,Disability_SocialEmotional,0,97,97,3,1,2,0,0,22,27,0,4,11,7,15,17,21,28,25,35,1,1,1,1,3,0,2,1,False,22.73,4.0,36.36,64.71,86.67,0,0.0,0.0,-100.0,-50.0,0,4
SN60582130,Female,2017,5.7,Disability_Cognitive,1,97,97,2,2,1,0,0,15,28,0,15,8,11,18,17,19,22,16,22,2,1,1,1,2,2,1,1,True,86.67,15.0,125.0,29.41,22.22,1,-50.0,0.0,0.0,0.0,0,0
SN00537036,Male,2017,5.3,Disability_Cognitive,0,95,95,2,1,2,0,1,17,30,0,0,9,13,23,23,23,26,26,28,0,3,1,2,0,4,0,2,True,76.47,0.0,155.56,13.04,13.04,1,3.0,100.0,4.0,2.0,1,0
SN37658597,Female,2017,4.7,Disability_Cognitive,0,89,89,4,2,0,0,0,0,6,0,2,0,0,4,3,7,9,1,0,0,1,0,1,0,1,0,1,True,6.0,2.0,4.0,200.0,125.0,1,1.0,1.0,1.0,1.0,0,0
SN02243791,Female,2018,4.9,Disability_Physical,0,95,95,4,2,2,0,0,19,32,0,1,13,11,21,18,22,26,24,34,2,2,1,2,0,2,1,1,False,68.42,1.0,61.54,44.44,23.81,0,0.0,100.0,2.0,0.0,0,2
SN37587966,Female,2021,5.0,Disability_Non-disable,0,104,98,1,1,2,0,0,24,37,0,0,7,12,20,21,21,23,33,33,2,3,1,2,1,2,2,2,True,54.17,0.0,185.71,9.52,15.0,1,50.0,100.0,100.0,0.0,0,1
SN58238290,Male,2018,5.1,Disability_Non-disable,0,100,100,3,2,1,0,0,19,32,4,0,5,11,17,18,26,28,17,30,2,4,1,2,2,2,1,2,True,68.42,-100.0,240.0,55.56,64.71,1,100.0,100.0,0.0,100.0,1,1
SN40922852,Male,2020,5.5,Disability_Cognitive,0,95,95,2,2,2,0,0,20,32,10,17,12,9,17,19,23,25,30,36,2,2,1,2,1,2,0,2,False,60.0,70.0,41.67,31.58,47.06,0,0.0,100.0,100.0,2.0,1,0
SN28306562,Male,2017,5.3,Disability_Non-disable,0,97,97,2,2,2,1,0,23,26,0,1,13,14,16,20,21,25,14,26,2,2,1,1,1,1,0,2,True,13.04,1.0,23.08,25.0,56.25,1,0.0,0.0,0.0,2.0,1,1
SN23137864,Male,2017,6.1,Disability_Non-disable,0,94,94,2,1,2,0,0,18,31,3,15,8,14,20,14,21,23,12,35,2,2,1,1,2,1,1,0,False,72.22,400.0,150.0,64.29,15.0,0,0.0,0.0,-50.0,-100.0,1,1
SN96109735,Female,2016,5.6,Disability_SocialEmotional,0,97,97,3,2,2,1,2,19,32,6,13,12,12,18,21,28,30,8,14,1,2,0,1,1,2,0,2,False,68.42,116.67,50.0,42.86,66.67,0,100.0,1.0,100.0,2.0,0,4
SN37084445,Male,2016,5.0,Disability_Non-disable,0,114,114,3,2,2,1,2,29,45,0,2,15,18,26,24,29,29,45,35,2,4,1,2,2,3,1,1,False,55.17,2.0,73.33,20.83,11.54,0,100.0,100.0,50.0,0.0,1,1
SN34844603,Female,2018,5.3,Disability_Non-disable,0,95,95,1,1,2,0,0,16,24,6,10,8,12,14,19,19,26,14,32,1,2,1,1,1,1,2,2,False,50.0,66.67,75.0,36.84,85.71,0,100.0,0.0,0.0,0.0,0,1
SN65430888,Male,2017,4.9,Disability_Non-disable,0,97,97,2,1,2,0,1,25,44,0,0,4,12,25,16,24,27,18,36,1,3,1,2,1,3,0,2,False,76.0,0.0,525.0,68.75,8.0,0,200.0,100.0,200.0,2.0,1,1
SN81101866,Female,2017,5.1,Disability_Non-disable,0,97,97,2,1,0,0,0,22,31,0,0,7,13,24,21,25,25,13,37,1,3,0,2,0,2,0,2,True,40.91,0.0,242.86,19.05,4.17,1,200.0,2.0,2.0,2.0,0,1
SN65687032,Female,2018,4.9,Disability_Non-disable,0,108,108,2,2,0,0,0,11,26,0,14,4,6,21,19,19,25,17,28,1,2,1,2,0,1,0,1,False,136.36,14.0,425.0,31.58,19.05,0,100.0,100.0,1.0,1.0,0,1
SN91839277,Female,2017,5.3,Disability_Non-disable,0,94,94,1,1,0,0,0,17,30,0,12,8,13,21,16,20,20,24,28,2,2,1,1,2,3,1,2,True,76.47,12.0,162.5,25.0,-4.76,1,0.0,0.0,50.0,100.0,0,1
SN49245577,Female,2017,4.9,Disability_Cognitive,0,116,116,1,1,0,0,0,6,24,5,11,0,13,14,12,16,21,9,12,0,3,1,2,0,1,0,0,True,300.0,120.0,14.0,75.0,50.0,1,3.0,100.0,1.0,0.0,0,0
SN61740284,Female,2020,4.7,Disability_Non-disable,0,109,109,3,2,2,2,1,27,40,1,2,14,17,22,22,30,28,26,43,1,3,1,1,2,2,1,2,False,48.15,100.0,57.14,27.27,27.27,0,200.0,0.0,0.0,100.0,0,1
SN09553660,Male,2018,5.5,Disability_Cognitive,1,95,95,3,1,2,1,0,0,13,0,10,3,6,8,9,8,18,2,0,0,1,0,1,0,0,1,0,True,13.0,10.0,166.67,100.0,125.0,1,1.0,1.0,0.0,-100.0,1,0
SN48222546,Female,2017,5.0,Disability_Non-disable,0,120,120,3,2,2,0,2,23,31,1,0,11,18,22,20,26,26,37,32,2,2,1,1,1,2,1,2,False,34.78,-100.0,100.0,30.0,18.18,0,0.0,0.0,100.0,100.0,0,1
SN28513713,Female,2020,5.2,Disability_Non-disable,0,104,104,2,2,1,1,1,29,37,0,0,16,16,23,23,22,28,40,43,3,4,2,2,2,2,0,3,False,27.59,0.0,43.75,21.74,21.74,0,33.33,0.0,0.0,3.0,0,1
SN68899312,Female,2017,5.2,Disability_Non-disable,0,98,98,2,2,2,2,0,22,29,10,18,8,14,17,20,21,26,16,38,1,2,1,2,2,2,2,2,True,31.82,80.0,112.5,30.0,52.94,1,100.0,100.0,0.0,0.0,0,1
SN84537032,Male,2016,4.7,Disability_Non-disable,0,114,114,2,1,2,2,1,25,34,14,14,15,19,22,24,30,31,13,35,2,3,2,2,2,3,2,2,False,36.0,0.0,46.67,29.17,40.91,0,50.0,0.0,50.0,0.0,1,1
SN07387917,Male,2017,5.5,Disability_Cognitive,1,95,95,2,2,2,1,1,22,27,0,1,15,21,24,19,22,23,19,27,1,1,1,2,2,1,0,1,True,22.73,1.0,60.0,21.05,-4.17,1,0.0,100.0,-50.0,1.0,1,0
SN55212380,Female,2017,5.6,Disability_Non-disable,0,89,89,1,1,1,1,0,24,29,0,0,10,11,18,17,23,29,28,34,2,2,0,2,2,2,0,1,False,20.83,0.0,80.0,70.59,61.11,0,0.0,2.0,0.0,1.0,0,1
SN98825831,Male,2017,4.9,Disability_Non-disable,0,95,95,3,2,2,1,0,26,39,0,0,11,14,19,22,25,30,29,37,1,2,1,2,2,4,2,2,True,50.0,0.0,72.73,36.36,57.89,1,100.0,100.0,100.0,0.0,1,1
SN63219135,Male,2017,5.1,Disability_Non-disable,0,113,113,3,2,2,2,1,27,35,0,13,11,16,20,21,22,28,36,35,2,4,1,2,1,4,2,2,False,29.63,13.0,81.82,33.33,40.0,0,100.0,100.0,300.0,0.0,1,1
SN20807782,Male,2016,4.7,Disability_Non-disable,0,97,97,1,1,1,0,0,31,42,0,1,14,17,24,30,32,30,17,37,3,4,1,2,2,2,2,2,False,35.48,1.0,71.43,0.0,25.0,0,33.33,100.0,0.0,0.0,1,1
SN77446902,Male,2018,4.5,Disability_Non-disable,0,94,94,2,2,2,2,2,10,21,0,16,5,10,14,12,14,26,13,19,1,2,1,2,2,2,0,2,True,110.0,16.0,180.0,116.67,85.71,1,100.0,100.0,0.0,2.0,1,1
SN26856715,Female,2018,5.2,Disability_Cognitive,0,108,108,3,3,1,0,0,14,23,0,15,9,9,20,16,17,24,16,26,2,2,0,1,2,0,0,2,True,64.29,15.0,122.22,50.0,20.0,1,0.0,1.0,-100.0,2.0,0,0
SN63967636,Male,2018,5.3,Disability_Non-disable,0,103,103,3,2,2,2,2,29,40,0,1,12,12,22,20,24,29,8,29,2,3,1,2,2,4,0,2,False,37.93,1.0,83.33,45.0,31.82,0,50.0,100.0,100.0,2.0,1,1
SN61897403,Female,2018,5.6,Disability_Non-disable,0,113,113,2,1,2,0,1,7,38,8,13,7,12,19,20,26,29,11,30,2,2,1,2,1,2,2,2,True,442.86,62.5,171.43,45.0,52.63,1,0.0,100.0,100.0,0.0,0,1
SN03520387,Male,2020,5.6,Disability_Non-disable,0,109,109,2,1,2,0,0,48,58,0,0,27,33,30,32,30,29,49,46,3,5,1,3,2,2,0,0,False,20.83,0.0,11.11,-9.38,-3.33,0,66.67,200.0,0.0,0.0,1,1
SN23508197,Male,2021,5.6,Disability_SocialEmotional,0,98,98,3,3,2,2,2,10,27,7,12,7,10,17,21,25,28,10,36,1,4,2,2,1,4,2,2,False,170.0,71.43,142.86,33.33,64.71,0,300.0,0.0,300.0,0.0,1,4
SN72074572,Male,2020,4.5,Disability_SocialEmotional,1,95,95,1,1,2,1,1,44,78,0,2,25,26,30,28,31,29,15,45,2,4,1,2,1,4,2,3,False,77.27,2.0,20.0,3.57,-3.33,0,100.0,100.0,300.0,50.0,1,4
SN16149170,Female,2017,5.7,Disability_Cognitive,0,98,98,2,2,2,0,0,9,29,5,12,7,12,15,16,19,24,16,28,2,2,1,1,1,0,1,0,True,222.22,140.0,114.29,50.0,60.0,1,0.0,0.0,-100.0,-100.0,0,0
SN46301598,Female,2020,4.5,Disability_Non-disable,0,104,104,2,1,2,1,2,15,39,8,15,7,8,21,14,20,24,16,37,2,2,1,2,2,1,2,2,True,160.0,87.5,200.0,71.43,14.29,1,0.0,100.0,-50.0,0.0,0,1
SN72907449,Male,2017,5.0,Disability_Non-disable,0,89,89,3,1,1,0,1,46,27,2,9,4,9,20,12,20,26,14,7,0,4,0,2,0,2,0,2,False,-41.3,350.0,400.0,116.67,30.0,0,4.0,2.0,2.0,2.0,1,1
SN06581767,Male,2017,5.0,Disability_Non-disable,0,97,97,3,2,2,0,1,33,48,1,0,23,25,27,24,27,29,33,30,3,3,2,2,2,3,2,3,False,45.45,-100.0,17.39,20.83,7.41,0,0.0,0.0,50.0,50.0,1,1
SN91615551,Male,2016,5.4,Disability_Non-disable,0,116,116,2,2,1,1,1,15,44,5,16,4,5,20,27,25,31,12,29,2,5,1,2,0,3,0,3,True,193.33,220.0,400.0,14.81,55.0,1,150.0,100.0,3.0,3.0,1,1
SN38900347,Male,2020,5.1,Disability_SocialEmotional,0,94,94,2,2,0,0,0,3,18,2,0,2,2,12,9,14,19,5,12,1,2,1,1,1,2,0,2,True,500.0,-100.0,500.0,111.11,58.33,1,100.0,0.0,100.0,2.0,1,4
SN39543904,Male,2017,5.3,Disability_Cognitive,0,90,90,2,1,2,2,1,15,24,6,8,6,18,19,21,20,25,14,27,2,2,1,2,1,2,2,2,True,60.0,33.33,216.67,19.05,31.58,1,0.0,100.0,100.0,0.0,1,0
SN11079412,Female,2020,4.9,Disability_Non-disable,0,116,116,3,3,2,2,2,25,37,0,0,18,18,28,31,29,30,29,44,1,2,1,1,1,2,1,2,False,48.0,0.0,55.56,-3.23,7.14,0,100.0,0.0,100.0,100.0,0,1
SN84338862,Male,2017,5.7,Disability_Non-disable,0,95,95,3,3,2,1,2,16,31,0,14,10,15,18,20,24,27,12,23,1,1,1,2,1,3,0,2,True,93.75,14.0,80.0,35.0,50.0,1,0.0,100.0,200.0,2.0,1,1
SN97706217,Female,2020,5.3,Disability_Cognitive,1,120,120,2,1,2,2,2,10,25,6,11,2,11,19,21,24,26,5,27,2,1,1,1,1,0,1,0,False,150.0,83.33,850.0,23.81,36.84,0,-50.0,0.0,-100.0,-100.0,0,0
SN37451688,Female,2020,4.9,Disability_Non-disable,0,94,94,2,2,1,0,0,25,37,1,0,9,14,15,21,24,28,12,31,1,2,1,2,1,2,0,2,False,48.0,-100.0,66.67,33.33,86.67,0,100.0,100.0,100.0,2.0,0,1
SN92211995,Male,2021,5.0,Disability_Cognitive,1,99,94,2,2,2,2,2,23,26,0,3,13,14,18,18,22,29,29,42,2,2,2,2,1,2,0,2,True,13.04,3.0,38.46,61.11,61.11,1,0.0,0.0,100.0,2.0,1,0
SN04123978,Male,2020,4.9,Disability_Cognitive,0,101,101,2,1,1,1,0,26,33,0,0,14,15,19,19,26,30,15,38,2,4,2,2,0,2,0,1,True,26.92,0.0,35.71,57.89,57.89,1,100.0,0.0,2.0,1.0,1,0
SN66926003,Male,2018,5.0,Disability_Non-disable,0,100,100,1,1,2,2,2,19,30,1,13,6,14,18,15,23,28,10,33,2,4,1,2,2,2,1,2,False,57.89,1200.0,200.0,86.67,55.56,0,100.0,100.0,0.0,100.0,1,1
SN01810746,Male,2018,5.5,Disability_Non-disable,0,114,114,3,2,2,0,0,31,72,1,0,10,25,30,28,29,30,32,37,3,4,1,2,1,2,2,2,False,132.26,-100.0,200.0,7.14,0.0,0,33.33,100.0,100.0,0.0,1,1
SN73177857,Male,2018,5.3,Disability_Non-disable,0,90,90,3,3,1,0,0,9,28,2,11,3,11,19,17,18,24,11,27,2,3,1,2,1,2,2,2,True,211.11,450.0,533.33,41.18,26.32,1,50.0,100.0,100.0,0.0,1,1
SN08349935,Female,2020,5.3,Disability_Non-disable,0,95,95,2,2,2,1,0,10,37,6,14,3,7,18,22,26,26,15,44,1,4,1,2,1,2,1,2,False,270.0,133.33,500.0,18.18,44.44,0,300.0,100.0,100.0,100.0,0,1
SN51728321,Male,2017,5.3,Disability_Non-disable,0,95,95,3,1,2,1,2,24,40,0,0,16,15,21,22,24,29,46,34,2,4,1,2,2,4,1,2,True,66.67,0.0,31.25,31.82,38.1,1,100.0,100.0,100.0,100.0,1,1
SN69258958,Female,2016,5.4,Disability_Physical,0,120,120,1,1,2,2,2,28,39,0,0,13,15,21,23,23,28,25,38,1,4,1,2,1,2,0,2,False,39.29,0.0,61.54,21.74,33.33,0,300.0,100.0,100.0,2.0,0,2
SN31178883,Female,2020,4.9,Disability_Physical,0,115,115,3,3,2,2,2,17,38,1,0,8,12,20,20,24,30,18,31,2,3,1,2,1,3,2,2,False,123.53,-100.0,150.0,50.0,50.0,0,50.0,100.0,200.0,0.0,0,2
SN60515796,Male,2018,4.8,Disability_SocialEmotional,1,97,97,1,1,1,0,1,13,27,7,0,5,12,15,15,19,25,22,22,1,2,1,1,2,1,2,0,False,107.69,-100.0,200.0,66.67,66.67,0,100.0,0.0,-50.0,-100.0,1,4
SN92264509,Female,2020,5.6,Disability_Non-disable,0,94,94,2,1,2,1,1,13,35,0,13,5,12,25,26,28,29,20,32,2,2,1,2,2,2,0,1,False,169.23,13.0,400.0,11.54,16.0,0,0.0,100.0,0.0,1.0,0,1
SN36189061,Male,2020,5.4,Disability_Non-disable,0,114,114,3,1,1,1,1,30,54,1,0,16,22,26,31,32,30,28,39,2,5,2,3,1,2,2,2,False,80.0,-100.0,62.5,-3.23,15.38,0,150.0,50.0,100.0,0.0,1,1
SN55628263,Male,2021,5.3,Disability_Cognitive,0,94,91,2,1,2,0,0,14,40,12,12,8,8,20,21,24,24,12,41,2,2,1,1,0,1,1,1,True,185.71,0.0,150.0,14.29,20.0,1,0.0,0.0,1.0,0.0,1,0
SN66179623,Female,2021,5.3,Disability_Non-disable,0,107,96,3,2,2,2,2,14,39,0,0,7,14,23,27,29,31,21,42,1,2,1,1,0,2,0,2,False,178.57,0.0,228.57,14.81,34.78,0,100.0,0.0,2.0,2.0,0,1
SN32337757,Male,2017,5.6,Disability_Cognitive,0,102,102,3,2,2,2,2,25,30,0,15,8,12,18,19,22,25,30,29,2,2,1,2,0,1,0,0,False,20.0,15.0,125.0,31.58,38.89,0,0.0,100.0,1.0,0.0,1,0
SN69551578,Male,2020,5.2,Disability_Non-disable,0,104,104,2,1,2,2,2,23,42,0,0,15,17,20,22,26,24,27,40,1,3,1,2,2,4,2,2,False,82.61,0.0,33.33,9.09,20.0,0,200.0,100.0,100.0,0.0,1,1
SN98546333,Male,2021,4.9,Disability_SocialEmotional,0,91,89,1,1,2,1,1,16,24,1,0,14,12,18,17,21,21,17,45,3,3,1,2,2,3,1,2,True,50.0,-100.0,28.57,23.53,16.67,1,0.0,100.0,50.0,100.0,1,4
SN64359742,Female,2020,5.3,Disability_Cognitive,0,101,101,2,2,2,0,0,9,27,9,13,6,16,23,16,18,24,30,37,2,2,1,1,1,2,1,2,False,200.0,44.44,283.33,50.0,4.35,0,0.0,0.0,100.0,100.0,0,0
SN42433038,Male,2020,4.6,Disability_Cognitive,0,104,104,3,2,2,1,0,23,34,12,13,10,17,23,23,26,28,13,39,0,1,1,1,1,1,0,2,False,47.83,8.33,130.0,21.74,21.74,0,1.0,0.0,0.0,2.0,1,0
SN24455597,Female,2017,5.6,Disability_Non-disable,0,102,102,3,2,0,0,0,29,49,0,0,9,17,25,28,29,31,40,38,2,4,1,2,2,2,2,2,False,68.97,0.0,177.78,10.71,24.0,0,100.0,100.0,0.0,0.0,0,1
SN28351182,Male,2018,4.8,Disability_Non-disable,0,95,95,5,4,0,0,0,22,30,11,11,9,18,21,22,30,29,11,27,1,3,0,1,2,2,1,1,False,36.36,0.0,133.33,31.82,38.1,0,200.0,1.0,0.0,0.0,1,1
SN87679403,Female,2020,5.6,Disability_Physical,1,95,95,6,4,0,0,0,11,25,3,15,2,11,18,19,19,20,9,20,1,3,1,1,1,1,0,2,False,127.27,400.0,800.0,5.26,11.11,0,200.0,0.0,0.0,2.0,0,2
SN23748585,Female,2017,4.6,Disability_Non-disable,0,88,88,4,3,1,1,0,4,30,0,15,5,6,19,14,18,28,8,14,1,2,0,2,1,3,0,2,False,650.0,15.0,280.0,100.0,47.37,0,100.0,2.0,200.0,2.0,0,1
SN15361606,Female,2016,5.0,Disability_Physical,0,102,102,3,3,2,1,0,20,41,10,15,6,14,22,22,24,28,20,38,1,1,1,2,1,2,0,2,False,105.0,50.0,266.67,27.27,27.27,0,0.0,100.0,100.0,2.0,0,2
SN49279802,Male,2020,5.8,Disability_Non-disable,0,120,120,3,1,2,2,2,29,40,7,12,9,12,21,23,25,30,17,36,2,2,1,2,3,3,0,2,False,37.93,71.43,133.33,30.43,42.86,0,0.0,100.0,0.0,2.0,1,1
SN20429537,Male,2016,5.0,Disability_Non-disable,0,114,114,3,2,2,1,2,16,41,8,20,6,13,23,26,32,30,8,31,1,3,1,2,2,2,1,1,True,156.25,150.0,283.33,15.38,30.43,1,200.0,100.0,0.0,0.0,1,1
SN36341014,Female,2018,4.6,Disability_Non-disable,0,103,103,1,1,1,0,0,11,23,7,14,2,9,22,17,20,24,19,29,1,3,1,1,2,2,2,3,False,109.09,100.0,1000.0,41.18,9.09,0,200.0,0.0,0.0,50.0,0,1
SN95145352,Male,2021,5.4,Disability_SocialEmotional,0,107,96,2,2,2,2,1,3,21,0,0,4,17,16,15,16,21,5,5,2,2,0,1,0,2,0,2,True,600.0,0.0,300.0,40.0,31.25,1,0.0,1.0,2.0,2.0,1,4
SN41936159,Female,2020,5.0,Disability_Non-disable,0,103,103,1,1,2,0,0,25,43,1,1,11,14,19,23,23,27,16,46,1,3,0,1,1,2,2,2,False,72.0,0.0,72.73,17.39,42.11,0,200.0,1.0,100.0,0.0,0,1
SN34279363,Female,2018,5.3,Disability_Non-disable,0,95,95,2,1,0,0,0,47,63,1,0,33,27,31,30,28,29,47,30,2,4,3,3,2,5,2,4,False,34.04,-100.0,-6.06,-3.33,-6.45,0,100.0,0.0,150.0,100.0,0,1
SN06457392,Female,2017,4.8,Disability_Non-disable,0,95,95,4,4,2,0,1,23,30,1,14,10,13,25,26,22,22,29,36,2,2,1,2,1,1,1,2,False,30.43,1300.0,150.0,-15.38,-12.0,0,0.0,100.0,0.0,100.0,0,1
SN58138974,Female,2021,5.2,Disability_Non-disable,0,114,104,4,3,2,1,2,17,30,1,0,8,12,21,24,26,30,16,41,2,4,1,2,2,2,2,3,False,76.47,-100.0,162.5,25.0,42.86,0,100.0,100.0,0.0,50.0,0,1
SN88406090,Female,2017,5.8,Disability_Non-disable,0,97,97,1,1,1,0,0,25,38,0,0,11,16,20,23,26,31,46,34,4,4,1,2,2,4,2,2,False,52.0,0.0,81.82,34.78,55.0,0,0.0,100.0,100.0,0.0,0,1
SN77521109,Female,2016,5.3,Disability_Cognitive,0,101,101,4,1,2,0,0,8,27,2,13,4,11,19,18,22,24,15,32,0,2,1,1,0,2,1,0,False,237.5,550.0,375.0,33.33,26.32,0,2.0,0.0,2.0,-100.0,0,0
SN00273586,Female,2018,5.5,Disability_Cognitive,0,92,92,3,3,2,0,1,15,26,7,15,5,12,18,15,14,16,21,22,2,2,1,0,1,1,0,2,True,73.33,114.29,260.0,6.67,-11.11,1,0.0,-100.0,0.0,2.0,0,0
SN88850924,Male,2020,5.2,Disability_Cognitive,1,99,99,2,2,2,2,0,24,44,0,0,13,15,29,22,22,32,19,19,2,2,1,0,1,2,1,0,False,83.33,0.0,123.08,45.45,10.34,0,0.0,-100.0,100.0,-100.0,1,0
SN54795386,Male,2020,5.7,Disability_Non-disable,0,105,105,1,1,1,1,1,31,55,2,0,28,29,31,27,28,30,17,42,4,5,2,2,2,4,2,1,False,77.42,-100.0,10.71,11.11,-3.23,0,25.0,0.0,100.0,-50.0,1,1
SN23019836,Male,2016,4.8,Disability_Non-disable,0,120,120,2,1,1,1,0,28,59,0,0,17,21,24,27,28,30,36,31,2,3,1,2,2,3,1,2,False,110.71,0.0,41.18,11.11,25.0,0,50.0,100.0,50.0,100.0,1,1
SN02352479,Male,2021,5.6,Disability_Non-disable,0,92,87,3,3,2,1,0,5,30,0,17,2,17,23,25,25,28,5,3,0,1,1,1,1,2,1,2,True,500.0,17.0,1050.0,12.0,21.74,1,1.0,0.0,100.0,100.0,1,1
SN99184740,Female,2016,4.7,Disability_Non-disable,0,114,114,2,1,2,0,2,25,33,13,13,12,14,18,25,24,30,37,37,2,2,1,2,1,1,2,1,False,32.0,0.0,50.0,20.0,66.67,0,0.0,100.0,0.0,-50.0,0,1
SN96882003,Female,2020,4.7,Disability_Non-disable,0,104,104,2,1,2,1,1,29,51,0,1,14,17,25,29,29,30,29,46,2,3,1,2,1,1,0,2,False,75.86,1.0,78.57,3.45,20.0,0,50.0,100.0,0.0,2.0,0,1
SN89075571,Male,2020,4.9,Disability_Non-disable,0,101,101,2,1,2,1,2,11,29,8,15,5,13,25,32,31,28,10,40,2,3,1,1,2,2,1,0,False,163.64,87.5,400.0,-12.5,12.0,0,50.0,0.0,0.0,-100.0,1,1
SN82980425,Male,2020,5.7,Disability_Non-disable,0,114,114,3,2,2,2,0,36,67,0,0,23,26,28,29,31,33,34,43,4,5,2,2,4,4,2,2,False,86.11,0.0,21.74,13.79,17.86,0,25.0,0.0,0.0,0.0,1,1
SN35559926,Female,2018,5.3,Disability_Non-disable,0,108,108,2,2,2,0,0,22,28,0,0,6,16,19,20,24,28,14,30,3,2,1,1,1,1,1,2,False,27.27,0.0,216.67,40.0,47.37,0,-33.33,0.0,0.0,100.0,0,1
SN35813511,Male,2018,5.8,Disability_Non-disable,0,114,114,2,2,1,1,1,25,40,2,0,17,22,21,25,32,32,22,32,2,4,1,3,1,2,3,2,False,60.0,-100.0,23.53,28.0,52.38,0,100.0,200.0,100.0,-33.33,1,1
SN89001271,Female,2017,4.7,Disability_Non-disable,0,95,95,3,2,2,1,1,32,36,2,0,13,13,23,28,26,24,26,34,2,2,1,1,1,1,1,1,True,12.5,-100.0,76.92,-14.29,4.35,1,0.0,0.0,0.0,0.0,0,1
